,뉴스제목,주가변동
1010,[뉴욕증시] 코로나 패닉매도에 5% 넘게 또 폭락,1
1011,코로나에 사업보고서 제출도 지연,1
1012,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1013,"[ 분석 ] SK하이닉스, 미코, 코미팜 등... ""강세"" 다음주까지 전망",1
1014,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1015,"금융시장, '닥치고 현금화' ...주식 채권 금 폭락",1
1016,"[코스닥 마감]코스닥, 11%대 넘게 폭락… 역대 최대 낙폭",1
1017,뉴욕증시 또 대폭락…다우 6.3%↓·나스닥 4.7%↓,1
1018,달러가 글로벌시장 압도...ECB 부양에 유럽증시 급등,1
1019,전일대비 거래량 급증 종목(코스닥),1
1020,장중 주요 종목 공시,1
1021,증시요약(5) - 특징 종목(코스닥),1
1022,"[특징주]ITX엠투엠, 최대주주 변경·대규모 자금조달에 주가↑",1
1023,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1024,오전장 기술적 분석 특징주 B(코스닥),1
1025,"[특징주]엑세스바이오, 자회사 코로나 진단키트 수출허가로 급등",1
1026,[0319 마감체크] 절망과 기회의 기로에 서서,1
1027,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1028,코스피 상승률 상위 50종목,1
1029,"열흘 새 4번째 서킷브레이커…뉴욕증시, 재개장 이후에도 폭락 지속",1
1030,코로나19 글로벌 확산세… 돌파구 백신 개발 社,1
1031,"[ 분석 ] 톱텍, 웰크론, 진원생명과학 등... ""전망"" 지속",1
1032,"뉴욕증시, 또 10%대 하락‥유럽대비 낙폭 확대",1
1033,코로나19 팬데믹에 저유가 수혜株 없었다,1
1034,"시너지이노베이션, 주주가치 제고 위한 대주주 장내매수 지속",1
1035,[코스피 마감] 12년 만에 8%대 대폭락…1457까지 추락,1
1036,코스닥 하락률 상위 50종목,1
1037,"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
1038,"'하락출발' 뉴욕증시, 통화스와프 체결에 '반등'",1
1039,증시요약(8) - 기술적 분석 특징주 B(코스피),1
1040,폭락장에 나홀로 폭등 '인버스'…개미가 변했다,1
1041,[코스닥 마감]美 부양책 부결·선물 매도에 하루만에 5%대 급락,1
1042,[특징주]美 말라리아약 코로나19 치료 승인에 관련株 ‘급등’,1
1043,"[ 분석 ] SFA반도체, 인트로메딕, 휴마시스 등... ""다음주까지 전망""",1
1044,코로나 쇼크에 최대주주 손바뀜 ‘경고등’,1
1045,두 달간 15兆…끝모를 외국인 '셀 코리아',1
1046,"""美연준, 회사채 뿐 아니라 필요하면 주식도 매입해야""",1
1047,[e공시 눈에 띄네]코스닥-20일,1
1048,관리종목 해제 기업에 살아나는 투심,1
1049,"[특징주] 셀트리온 3형제, 서정진 회장 코로나19 관련 간담회 소식에동반 강세",1
1050,"외국계 순매수,도 상위종목(코스닥) 금액기준",1
1051,"3월 23일 코스닥, 23.99p 내린 443.76 마감(5.13%↓)",1
1052,"[ 분석 ] 한창제지, 동양물산, 이에스브이 등... 특허기술 ""성공""",1
1053,두달간 반도체株 9兆 내다판 외국인,1
1054,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1055,장중 주요 종목 공시,1
1056,"""쌀때 담자"" vs ""바닥 모른다""…삼성전자를 바라보는 엇갈린 시선",1
1057,증권플러스 비상장2.0 출시,1
1058,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1059,"거래소, 팍스넷 감사 의견거절로 상장폐지 사유 발생",1
1060,오전장 특징주★(코스닥),1
1061,"코스닥 기관 순매수,도 상위20종목",1
1062,주가 곤두박질에 자사주 매입 나선 증권사,1
1063,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1064,"세화아이엠씨, 작년 감사의견 '적정'…계속기업 존속불확실성 사유 해소",1
1065,"[ 분석 ] 슈펙스비앤피, 씨젠, 알서포트 등... ""특허"" 성공",1
1066,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
1067,[증시일정] 한솔제지·한화시스템·광주신세계 정기 주총 등,1
1068,"[특징주] 셀트리온 3총사, 코로나19 치료제 개발 관련 간담회 앞두고 급등",1
1069,장마감 후 주요 종목 공시,1
1070,증시요약(5) - 특징 종목(코스닥),1
1071,[0323 마감체크] 떨어질 만큼 떨어졌다?,1
1072,"[특징주]셀트리온3인방, 코로나19 치료제 간담회 기대감 '동반 강세'",1
1073,증시요약(3) - 특징 테마,1
1074,5거래일 기준 누적상승률 상위 종목(코스닥),1
1075,"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
1076,"조선株, 2분기 코로나 파도 덮치나",1
1077,증시요약(8) - 기술적 분석 특징주 B(코스피),1
1078,"거래소, 팍스넷 감사의견 비적정설 조회공시 요구",1
1079,"외국계 순매수,도 상위종목(코스닥) 금액기준",1
1080,[e공시 눈에 띄네] 코스닥-23일,1
1081,[코스닥 마감]국내외 정책지원에 4거래일 만에 480선 탈환,1
1082,개미들 주가 뛰자 '팔자'…순매도 1위는 삼성전자,1
1083,24일 장 마감 후 주요 종목 뉴스,1
1084,[e공시 눈에 띄네] 코스피-23일,1
1085,美연준 '무제한 QE'+슈퍼부양책 '임박'에도…뉴욕증시 또 하락세,1
1086,"회사채 매입까지 내놨지만… ""美, 최악 실업공포 곧 닥칠 것"" [美연준 무제한 돈 살포]",1
1087,"[코로나19]'떨어지는 칼날 '뉴욕증시…글로벌 IB ""바닥은 아직""",1
1088,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
1089,"오성첨단소재, 코로나19로 美마리화나 사재기 현상..사업 탄력 전망",1
1090,코스피 개인 매수세에 1500선 회복…2%대 상승 출발,1
1091,"[특징주] KT서브마린, M&A 매각 기대감..국내 해저 케이블 독점 사업자 부각↑",1
1092,"코스닥 외국인 순매수,도 상위20종목",1
1093,코스피 하락률 상위 50종목,1
1094,올해도 감사 선임 '대란'…의결정족수 부족 부결 '속출',1
1095,"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
1096,예수금이 적어도 이 종목은 반드시! 꼭!매수하세요!!,1
1097,뉴욕증시 '美부양책' 기대감에 급등 출발…다우 6%↑,1
1098,장중 주요 종목 공시,1
1099,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1100,코스피 기관 매수세에 8% 급등…1600선 탈환(종합),1
1101,"[마감] 코스피 8% 급등…외인, 삼성전자·SK하이닉스 '사자'",1
1102,"더블유아이, 최대주주 등 지분 장내 추가 취득…""주식 추가 매입 고려 중""",1
1103,장마감 후 주요 종목 공시,1
1104,"코리아써키트, 장세준 대표이사 신규 선임",1
1105,5거래일 기준 누적하락률 상위 종목(코스피),1
1106,코스닥 하락률 상위 50종목,1
1107,[유럽증시]각국 부양책에도…2~3%대 급락,1
1108,"[ 분석 ] 알서포트, 흥아해운, 동원금속 등... ""강세"" 다음주까지 전망",1
1109,증시요약(4) - 특징 종목(코스피),1
1110,"에이티넘인베스트(021080)+6.40%, DSC인베스트먼트 +6.38%, 대성창투 +6.43%, 컴퍼니케이 +5.85%",1
1111,[24일 공시종합] 3자연합 한진칼 지분율 증가 등,1
1112,"`뭘 해도 잘 안되네` 美연준 사실상 무제한 돈 풀기 불구, 뉴욕 증시 또 3%↓",1
1113,전일대비 거래량 급증 종목(코스닥),1
1114,"한컴위드, 김현수·홍승필 각자대표 체제로 변경",1
1115,오전장 기술적 분석 특징주 A(코스닥),1
1116,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1117,오전장 특징주★(코스닥),1
1118,"3월 24일 코스닥, 36.64p 오른 480.40 마감(8.26%↑)",1
1119,"하나니켈1호, 주식등의 대량보유자 소유주식수 변동",1
1120,"[특징주]코로나19 진단키트 관련株, 미국 수출 가능성에 강세",1
1121,"다시 1700선 밑돈 코스피, '불안'과 '기대' 사이서 1%대 하락 마감",1
1122,"[특징주]신라젠, 코로나19 백신 개발 착수 소식에 '上'",1
1123,개미는 필패?…절반의 성공 이룬 10년 전 '동학개미운동',1
1124,"[ 분석 ] 씨젠, YBM넷, 랩지노믹스 등... ""강세"" 다음주까지 전망",1
1125,말썽난 라임펀드에 투자한 상장회사 피해 속출,1
1126,`여기가 증시 바닥인가'…개미가 쏠 실탄 41조 첫 돌파,1
1127,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
1128,[뉴욕증시] 슈퍼부양책 기대감에도 뉴욕증시혼조세 마감,1
1129,5거래일 기준 누적하락률 상위 종목(코스피),1
1130,[M&A] 인수합병 발표 임박?! 대시세종목,1
1131,26일 장마감 후 주요 종목 뉴스,1
1132,[코스피 마감]외국인·기관 ‘팔자’ 공세에 하루만에 1700 내줘,1
1133,[특징주]코로나19 진단키트 美 수출 가능성에 관련株 '강세',1
1134,"보라티알(250000)+11.59%, 미래생명자원 +10.84%, SPC삼립 +7.44%, 한탑 +7.17%",1
1135,코로나 치료 정부용역 따낸 셀트리온…3대 투자포인트는?,1
1136,"[ 분석 ] 알서포트, 에이프로젠제약, 제넨바이오등... ""강세"" 다음주까지 전망",1
1137,"크리스탈지노믹스 ""항암 신약 '아이발티노스타트', 코로나19병용치료 임상 신청""",1
1138,오후장 특징주★(코스닥),1
1139,올해 20兆 순매수…증시 구원투수 된 '개미',1
1140,증시요약(7) - 기술적 분석 특징주 A(코스피),1
1141,증시요약(5) - 특징 종목(코스닥),1
1142,[e공시 눈에 띄네]코스닥-25일,1
1143,"[특징주] 엑세스바이오, 웰스바이오 코로나19 진단키트 식약처 수출 허가↑",1
1144,"코스닥 외국인 순매수,도 상위20종목",1
1145,3월 26일 글로벌시장 동향,1
1146,[증시일정] LG전자·SK텔레콤·신한지주·S-Oil 주주총회 등,1
1147,[e공시 눈에 띄네]코스피-25일,1
1148,바닥쳤나… 낙폭과대 대형株 돈몰려,1
1149,"파월 美연준 의장 ""미국, 경기침체 진입한 듯""",1
1150,증시요약(3) - 특징 테마,1
1151,"[마감] 코스피, 장 막판 하락 전환...하루만에 1700선 반납",1
1152,"외국계 순매수,도 상위종목(코스닥) 금액기준",1
1153,5거래일 기준 누적하락률 상위 종목(코스닥),1
1154,"벤츠의 The new CLA Coupé, The new A-Class Sedan 시승 이벤트 진행",1
1155,증시요약(8) - 기술적 분석 특징주 B(코스피),1
1156,오후장 특징주★(코스피),1
1157,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1158,"`코로나판데믹`발 최악 침체 위기 속 파월 ""연준은 탄약 충분…얼마든지 美경제 떠받칠 것""",1
1159,"변동성완화장치(VI) 발동 종목, 발동횟수 기준",1
1160,"롯데리츠·맥쿼리인프라, 배당수익률 6%대...""배당 투자 적기""",1
1161,[특징주] 美 FDA 긴급승인 발표에 코로나19 진단키트株 `급등`,1
1162,[증시일정] 동양피스톤 주주충회 등,1
1163,중국서 `사재기`…오리온 주가 신바람,1
1164,코스피 `1700선 고지전`…외국인 팔면 개인 산다,1
1165,[코스닥 마감]바이오·교육 주도 3%대↑…닷새째 올라 `540선`,1
1166,코스닥 상승 전환 후 오름폭 확대…530선 안착,1
1167,"변동성완화장치(VI) 발동 종목, 발동시간 기준",1
1168,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
1169,"4주째 블랙먼데이…""월요일이 두렵다""",1
1170,"코스피, 1700대 회복…코스닥은 2%대 상승",1
1171,"미국, 사회적 거리두기 연장…코스닥 하락 출발",1
1172,꿈틀꿈틀 이 종목.. 움직임이 이상한데..,1
1173,증시요약(4) - 특징 종목(코스피),1
1174,증시요약(10) - 기술적 분석 특징주 B(코스닥),1
1175,코스닥 하락률 상위 50종목,1
1176,"외국계 순매수,도 상위종목(코스닥) 수량기준",1
1177,증시요약(8) - 기술적 분석 특징주 B(코스피),1
1178,오후장 특징주★(코스피),1
1179,"외국계 순매수,도 상위종목(코스피) 수량기준",1
1180,[0330 개장체크] 새로운 상승 모멘텀이 필요하다!,1
1181,"3월 30일 코스닥, 19.28p 오른 542.11 마감(3.69%↑)",1
1182,장마감 후 주요 종목 공시,1
1183,'181억원' 신동빈 롯데그룹 회장… 재계 총수 작년 연봉 1위,1
1184,오전장 기술적 분석 특징주 A(코스닥),1
1185,[급등 포커스] 내일장 급등주는?!,1
1186,[특징주]초중고 '온라인 개학' 가능성에 온라인교육株 '급등',1
1187,5거래일 기준 누적하락률 상위 종목(코스닥),1
1188,증시요약(5) - 특징 종목(코스닥),1
1189,"[fn마감시황] 코스피, 외인 4000억 매도..하락 마감",1
1190,"김진영 하이투자증권 부사장, 작년 증권가 '연봉킹'",1
1191,이번주 꼭 봐야 할 종목 BEST3,1
1192,"`라임사태 구속` 신한금투 임원, 사내 연봉甲이었다",1
1193,코스닥 하락률 상위 50종목,1
1194,[굿모닝 증시]'반등' 논하기에는 일렀나…경제지표에 주목,1
1195,[마켓인]외국계 M&A 매물 풍년…코로나로 입질 '제각각',1
1196,"외국계 순매수,도 상위종목(코스닥) 금액기준",1
1197,오후장 특징주★(코스닥),1
1198,"동성코퍼레이션, 이만우 대표이사 취임",1
1199,"[Hot-Line] ""삼성전기, MLCC 재고축적으로 우려보다 실적 양호 전망""…목표가↓",1
1200,"'위탁매매 미수금' 역대 최고치…""반대매매 주의해야""",1
1201,어려운 여행·항공·식품·엔터…지난해 적자 상장사 늘었다,1
1202,[바이오 feat. 코로나]엮이면 주가 폭등…짝퉁 테마주까지 등장,1
1203,[2019 코스닥결산]1000원 팔아 51원 남겨…전년比 1.8원 감소,1
1204,"[특징주] 레몬, 정부 코로나19 혈장치료 활용..혈장분리막 개발 부각↑",1
1205,[특징주]“너무 올랐나?”…조정받는 진단키트株,1
1206,[2019 코스피결산]상장사 71% 흑자…여행·항공사 4곳 적자전환,1
1207,온라인교육 관련주 급락 vs 키즈 관련주는 급등,1
1208,코스닥기업 실적 증가세…IT업종 '상대적 양호',1
1209,"""렘데시비르 임상 성공하면 시장 장악""…코로나19 테마株 '주의'",1
1210,"[2019 코스닥결산]IT업종 선방했지만 순익 감소..""내실 부족""",1
1211,[바이오 feat. 코로나]테마주보다 꾸준한 실적주에 주목,1
1212,바이오 '줍줍'하는 외국인들,1
1213,형님보다 아우…코스닥 상승률 코스피 두배,1
1214,[증시일정] 현대제철 회사분할 등,1
1215,4월 1일 글로벌 시장 동향,1
1216,[2019 코스닥결산]'기생충' 제작사도 적자로…적자전환 기업 ‘껑충’,1
1217,[특징주]어린이집·유치원 무기한 휴원에 아동 콘텐츠株 급등,1
1218,"4월 1일 코스닥, 17.23p 내린 551.84 마감(3.03%↓)",1
1219,증시요약(9) - 기술적 분석 특징주 A(코스닥),1
1220,"[마감] 코스피, 또 다시 1700선 붕괴...코스닥도 3%↓",1
1221,내일장 상한가 종목 ▶ 이낙연 관련주,1
1222,[e공시 눈에 띄네]코스피-31일,1
1223,오전장 특징주★(코스닥),1
1224,장마감 후 주요 종목 공시,1
1225,증시요약(4) - 특징 종목(코스피),1
1226,증시요약(5) - 특징 종목(코스닥),1
1227,화웨이 ‘이중고’에 국내 카메라 모듈株 반사이익 볼까,1
1228,[e공시 눈에 띄네]코스닥-31일,1
1229,"캐리소프트(317530)+21.52%, 오로라 +21.00%, 대원미디어 +9.90%, 손오공 +9.80%, 유진로봇 +8.78%",1
