뉴스제목,주가변동
(영상)토스 '주식 선물하기' 10만건 돌파…삼성전자 선물 '최다',0
고꾸라진 'N' 과 'F'… 미국 빅테크주 옥석가리기 시작 [해외주식 인싸이트],0
"코스피 기관 순매수,도 상위20종목",0
오후장 기술적 분석 특징주 A(코스닥),0
"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.05.04 기준, 연결) - 2",0
"""머스크, 트위터 상장폐지했다가 3년 내 재상장 추진 의사""",0
코스닥 하락률 상위 50종목,0
외국인/기관 연속 순매수일 상위 20종목(코스닥),0
"코스피 외국인 순매수,도 상위20종목",0
[뉴욕증시] 연준 금리 인상 주목하며 상승 마감,0
증시요약(2) - 코스닥 마감시황,0
국내 채권금리 동향(마감),0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
증시요약(8) - 기술적 분석 특징주 B(코스피),0
증시요약(7) - 기술적 분석 특징주 A(코스피),0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
오후장 기술적 분석 특징주 B(코스피),0
"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.05.06 기준, 연결) - 2",0
오전장 기술적 분석 특징주 B(코스닥),0
오전장 기술적 분석 특징주 B(코스피),0
오후장 기술적 분석 특징주 B(코스닥),0
오후장 기술적 분석 특징주 A(코스피),0
하루만에 '연준 안도랠리' 꺼진 뉴욕증시…나스닥 5%대 ↓,0
증시요약(6) - 특징 상한가 및 급등종목,0
"뉴욕연은 전 총재 ""주저앉은 美 증시, 연준이 바라던 바""",0
오전장 기술적 분석 특징주 A(코스피),0
오전장 기술적 분석 특징주 B(코스피),0
미 국채금리 어느덧 3.2% 육박…뉴욕증시 또 급락,0
"코스피 기관 순매수,도 상위20종목",0
장마감 후 주요 종목 공시,0
오전장 기술적 분석 특징주 B(코스닥),0
코스피 하락률 상위 50종목,0
오후장 기술적 분석 특징주 A(코스닥),0
코스닥 상승률 상위 50종목,0
코스닥 하락률 상위 50종목,0
오전장 기술적 분석 특징주 A(코스닥),0
뉴욕증시 마감시황,0
[뉴욕증시]안도랠리 하루만에 폭락…나스닥 4.99%↓,0
코스닥 하락률 상위 50종목,0
‘검은 목요일’ 뉴욕증시 대폭락…“불확실성 너무 크다”,0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
코스피 상승률 상위 50종목,0
"코스피 외국인 순매수,도 상위20종목",0
오전장 기술적 분석 특징주 A(코스피),0
"코스닥 기관 순매수,도 상위20종목",0
코스피 하락률 상위 50종목,0
코스닥 상승률 상위 50종목,0
오전장 기술적 분석 특징주 A(코스닥),0
코스피 하락률 상위 50종목,0
“10원이라도 더…” 하락장에 우선주로 몰린 투심,0
국내 채권금리 동향(마감),0
[포토]원달러 환율 장중 1275원 넘어,0
[포토]달러 연일 상승,0
[유럽개장] 장 초반 하락세…英 FTSE 0.11%↓,0
"[시론] 미국경제 불균형 심화, 달러가치 하락 초래 전망",0
"GS(078930)  +2.83%, SK이노베이션 +1.48%, S-0il +1.80%",0
미국 주요기업 주가등락률(마감),0
항셍지수(홍콩) : 석가탄신일 대체휴일로 휴장,0
뉴욕증시 마감시황,0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
미국 주요 ETF 등락률,0
국제유가 마감시황,0
증시요약(8) - 기술적 분석 특징주 B(코스피),0
미국시장 테마시황,0
주요환율 및 반도체/상품동향,0
국내외 주요 마감지수,0
"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.05.09 기준, 연결) - 2",0
오후장 기술적 분석 특징주 B(코스닥),0
오전장 기술적 분석 특징주 B(코스피),0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
오전장 기술적 분석 특징주 B(코스닥),0
오후장 기술적 분석 특징주 B(코스피),0
오전장 기술적 분석 특징주 B(코스닥),0
증시요약(7) - 기술적 분석 특징주 A(코스피),0
오전장 기술적 분석 특징주 B(코스피),0
증시요약(6) - 특징 상한가 및 급등종목,0
"(영상)원스토어 ""공모가 고평가? 미래 상승 여력 크다""",0
"""코스피200 리밸런싱…F&F·메리츠화재·케이카 편입 전망""",0
장마감 후 주요 종목 공시,0
"""삼성전자 팔아 '하락장 ETF' 대량 샀다""...증시 2500 베팅한 기관들",0
배터리주 울고 2차전지 소재주 웃고..희비교차 왜?,0
코스닥 하락률 상위 50종목,0
코스피 하락률 상위 50종목,0
오전장 기술적 분석 특징주 A(코스닥),0
코스피는 17개월 만에 '최저',0
코스피 하락률 상위 50종목,0
"코스피 외국인 순매수,도 상위20종목",0
오전장 기술적 분석 특징주 A(코스피),0
코스피 상승률 상위 50종목,0
"""美CPI 정점 통과 확인해도 연말까지 고물가 부담 지속""",0
국내 채권금리 동향(마감),0
SG(255220)  소폭 상승세 +5.18%,0
증시요약(8) - 기술적 분석 특징주 B(코스피),0
"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.05.10 기준, 연결) - 2",0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
증시요약(7) - 기술적 분석 특징주 A(코스피),0
미국 주요기업 주가등락률(마감),0
빅테크 예외 없다…스태그 공포에 뉴욕증시 또 폭락(상보),0
국제유가 마감시황,0
오후장 기술적 분석 특징주 B(코스닥),0
오전장 기술적 분석 특징주 B(코스닥),0
오후장 기술적 분석 특징주 B(코스피),0
뉴욕증시 마감시황,0
[논단] 강달러가 실물경제에 미치는 악영향,0
오전장 기술적 분석 특징주 B(코스닥),0
[뉴욕증시]스태그 우려에 패닉…S&P 4000선 붕괴 '묻지마 투매',0
"美빅테크 7곳 사흘간 시총 1조弗 증발… 월가 ""더 떨어진다""",0
오전장 기술적 분석 특징주 B(코스피),0
오전장 기술적 분석 특징주 B(코스피),0
"[fn오전시황] 코스피 2600선 붕괴, 연중 최저치...시장 쇼크에 투자자 멘붕",0
오후장 기술적 분석 특징주 A(코스닥),0
코스닥 하락률 상위 50종목,0
코스피 하락률 상위 50종목,0
국내외 주요 마감지수,0
코스피 상승률 상위 50종목,0
[뉴욕증시] 글로벌 경제성장 공포에 또 폭락…S&P 500은 4000선 하회,0
미국 주요 ETF 등락률,0
미국시장 테마시황,0
코스닥 상승률 상위 50종목,0
장마감 후 주요 종목 공시,0
주요환율 및 반도체/상품동향,0
"[뉴욕증시] S&P500, 1년여만에 4000선 붕괴…나스닥 4.3%↓",0
"애틀란타 연은 총재 ""50bp 금리인상 2~3번한 후 경제평가""",0
"코스피 기관 순매수,도 상위20종목",0
코스닥 상승률 상위 50종목,0
오전장 기술적 분석 특징주 A(코스닥),0
코스피 상승률 상위 50종목,0
코스피 하락률 상위 50종목,0
신용비율 상위 종목,0
"주요 기업 영업이익 예상치 및 실적 발표 일정 (2022년 1분기, 2022.05.11 기준, 연결) - 2",0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
국내 채권금리 동향(마감),0
[유럽개장] 장 초반 상승세…英 FTSE 0.43% ↑,0
뉴욕증시 마감시황(수정),0
"(영상)고유가 덕 본 정유업계, 빅4사 1분기 역대급 실적",0
증시요약(8) - 기술적 분석 특징주 B(코스피),0
SG&G(040610)  소폭 상승세 +4.59%,0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
[톺아보기]한국은행을 자유롭게 해야 하는 이유,0
폭락장에선 과대낙폭株…개미는 이 주식 담았다,0
[속보] 미국 4월 CPI 8.3%↑…전월 대비 상승폭 둔화,0
美 4월 CPI 8.3% 상승…8개월 만에 상승률 둔화(상보),0
증시요약(7) - 기술적 분석 특징주 A(코스피),0
尹경제팀 이륙…첫 미션은 물가 연착륙,0
"[속보]뉴욕증시, 혼조 마감…다우 0.26%↓·나스닥 0.98%↑",0
"""인플레 안잡히면 0.75%p 올려야""… 美연준 '금리 대폭 인상' 목소리 커진다 [美 빅스텝 대출시장 강타]",0
오후장 기술적 분석 특징주 B(코스닥),0
오전장 기술적 분석 특징주 B(코스피),0
미국 주요기업 주가등락률(마감),0
오후장 기술적 분석 특징주 B(코스피),0
"윌리엄스 뉴욕 연은총재 ""다음 두번 회의에서 50bp 금리 인상""",0
[뉴욕증시]불안한 시장의 바닥 찾기…3대지수 '롤러코스터',0
미국 주요 ETF 등락률,0
국제유가 마감시황,0
오전장 기술적 분석 특징주 B(코스닥),0
천정부지 치솟는 물가에…뉴욕증시 하락 전환,0
코스피 상승률 상위 50종목,0
미국시장 테마시황,0
[뉴욕증시] 기술주 반등에도 혼조 마감…나스닥 0.98%↑,0
코스닥 하락률 상위 50종목,0
오전장 기술적 분석 특징주 B(코스닥),0
코스닥 하락률 상위 50종목,0
꿋꿋이 버티던 美증시 저가매수자들 이제부터 '시험대',0
국내외 주요 마감지수,0
오후장 기술적 분석 특징주 A(코스닥),0
주요환율 및 반도체/상품동향,0
"한라홀딩스, 100억원 규모 자사주 취득 신탁계약 체결 결정",0
"코스피 기관 순매수,도 상위20종목",0
국내 채권금리 동향(마감),0
"LH, ESG채권 5000억 발행…""임대주택 건설""",0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
외국인/기관 연속 순매수일 상위 20종목(코스닥),0
증시요약(8) - 기술적 분석 특징주 B(코스피),0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
"주성엔지니어링(036930)  +6.11%, 와이아이케이 +4.46%, 원익IPS +3.95%, 에이피티씨 +3.34%, 유진테크 +3.21%",0
"해성디에스(195870)  +5.12%, 마이크로컨텍솔 +5.06%, 하나머티리얼즈 +3.33%, 동진쎄미켐 +3.16%, 솔브레인 +3.21%",0
증시요약(7) - 기술적 분석 특징주 A(코스피),0
SG&G(040610)  소폭 상승세 +5.48%,0
[포토]원달러 환율 상승,0
13일 장 마감 후 주요 종목 뉴스,0
[포토]원달러 환율 상승 시작,0
미국 주요 ETF 등락률,0
오후장 기술적 분석 특징주 B(코스닥),0
뉴욕증시 마감시황,0
"[키움증권 데일리] 미 증시, PPI, 연준 위원 발언 등 소화하며 혼조 마감",0
[뉴욕증시] 인플레이션 공포에 혼조 마감…나스닥 0.06%↑,0
오후장 기술적 분석 특징주 B(코스피),0
증시요약(6) - 특징 상한가 및 급등종목,0
미국시장 테마시황,0
오전장 기술적 분석 특징주 B(코스피),0
미국 주요기업 주가등락률(마감),0
오전장 기술적 분석 특징주 B(코스닥),0
국제유가 마감시황,0
삼성전자 LG생건 네이버 대장株 추락…담아도 될까,0
코스닥 하락률 상위 50종목,0
오전장 기술적 분석 특징주 B(코스닥),0
[오늘 A주] 상승 마감...자동차·농업 섹터 강세,0
[뉴욕증시]반등 기미 안 보이는 패닉장…다우 6거래일째 하락,0
"코스피 외국인 순매수,도 상위20종목",0
코스닥 상승률 상위 50종목,0
"외국계 순매수,도 상위종목(코스피) 수량기준",0
코스피 하락률 상위 50종목,0
오후장 기술적 분석 특징주 A(코스닥),0
[속보]패닉 빠진 뉴욕증시 …다우지수 6거래일째 하락,0
코스피 상승률 상위 50종목,0
오후장 기술적 분석 특징주 A(코스피),0
코스피 하락률 상위 50종목,0
코스닥 하락률 상위 50종목,0
국내 채권금리 동향(마감),0
증시요약(10) - 기술적 분석 특징주 B(코스닥),0
[유럽증시] 위험회피 완화 현상에 일제히 상승,0
외국인/기관 연속 순매수일 상위 20종목(코스닥),0
[뉴욕증시] 美 소매판매 호조에 상승…나스닥 2.8%↑,0
증시요약(9) - 기술적 분석 특징주 A(코스닥),0
오후장 기술적 분석 특징주 B(코스닥),0
(영상)코스피 상장사 1분기 순익 14%↓...실적둔화 본격화 `우려`,0
증시요약(8) - 기술적 분석 특징주 B(코스피),0
"세인트루이스 연은 총재 ""美 경제 성장은 강한 소비로 추세 상회 예상""",0
"외국계 순매수,도 상위종목(코스닥) 수량기준",0
증시요약(7) - 기술적 분석 특징주 A(코스피),0
뉴욕증시 마감시황,0
증시요약(6) - 특징 상한가 및 급등종목,0
미국 주요기업 주가등락률(마감),0
오전장 기술적 분석 특징주 B(코스닥),0
미국 주요 ETF 등락률,0
오후장 기술적 분석 특징주 B(코스피),0
미국시장 테마시황,0
"금리 인상 속도 조절론 등장…美연준 비둘기파 ""9월까지 속도 줄여야""",0
오전장 기술적 분석 특징주 B(코스피),0
"코스피 순이익, 삼성전자 빼면 26% 급감했다 [상장사 1분기 실적]",0
“돈부터 아끼자” 회수시장 닫힌 바이오…생존전략 찾기 분주,0
외국인 돌아왔지만…기관 대규모 매도에 코스피 소폭 상승 마감,0
오전장 기술적 분석 특징주 B(코스닥),0
[뉴욕증시]美경제지표 호조에 저가매수세…나스닥 2.76% 상승,0
오전장 기술적 분석 특징주 A(코스닥),0
오후장 기술적 분석 특징주 A(코스닥),0
"SG(255220)  소폭 상승세 +3.91%, 4거래일 연속 상승",0
오전장 기술적 분석 특징주 A(코스닥),0
국제유가 마감시황,0
주요환율 및 반도체/상품동향,0
장마감 후 주요 종목 공시,0
[굿모닝 증시]경기침체 우려 완화·파월 발언에 美 증시 ↑…코스피 상승 흐름 예상,0
1억원 이상 매수체결 상위 20 종목(코스닥),0
1억원 이상 매수체결 상위 20 종목(코스닥),0
[뉴욕증시]인플레 버티는 미 소비…3대지수 모처럼 '반짝 랠리',0
"美증시 유동성 고갈에 변동성 확대...""개미들 저가매수 유의해야""",0
"코스닥 외국인 순매수,도 상위20종목",0
1억원 이상 매수체결 상위 20 종목(코스피),0
국내 채권금리 동향(마감),0
외국인/기관 연속 순매수일 상위 20종목(코스닥),0
미국 주요 ETF 등락률,0
뉴욕증시 마감시황,0
미국 주요기업 주가등락률(마감),0
미국시장 테마시황,0
국제유가 마감시황,0
국내외 주요 마감지수,0
주요환율 및 반도체/상품동향,0
돌아온 외국인·기관…눈여겨볼 종목은?[주간증시전망],0
